"lipid","type","logFC","logCPM","LR","PValue","FDR","2A","2B","2C","2D","2E","1A","1B","1C","1D","1E","blank","mean1","mean2"
"PC (40:5)","PC",-0.0638221455034673,11.0564957209267,0.213087589858333,0.64435807162858,0.999190649082423,1895439.29333452,2137801.62750303,1738033.79431145,2809396.24035645,2247961.15563962,1965215.01751706,2453033.90618944,2843552.64672867,1779009.22332747,2129894.77246145,43297.222961404,2234141.11324482,2165726.42222901
"PC (40:6)","PC",-0.00570819403684054,11.2136237819098,0.00170470229932107,0.967066267133797,0.999190649082423,2104722.81268307,2306048.92602579,1887452.89221247,3438516.5917969,2599643.69653356,2056416.75720162,2785281.26428217,3009284.64984132,2034545.44665537,2327699.86621097,42557.862670872,2442645.59683829,2467276.98385036
"PC (40:7)","PC",-0.0558982965817918,11.243208734965,0.163463878678158,0.685987225555515,0.999190649082423,2158524.11132755,2287271.72314457,2045637.97320598,3330751.49224857,2540241.36883539,1952608.08892816,2782383.21020516,3588528.25347898,2055827.04846145,2320960.80297862,45489.083068839,2540061.48081047,2472485.33375241
"PC (40:8)","PC",-0.0171020575973516,11.2060748864406,0.0153019148947351,0.901552091888543,0.999190649082423,2026379.22228962,2294374.66723649,1899152.87933302,3529922.41760258,2473540.22253421,2079208.59960878,2513831.67040964,3173861.68023682,2133793.98516849,2288916.87420602,42042.382995618,2437922.56192595,2444673.88179918
"PC (40:9)","PC",-0.0624065137523901,11.2142953083348,0.203740634991846,0.651718305111514,0.999190649082423,2224447.46875009,2296936.77679441,1871262.14221184,3232804.51922612,2462094.90094046,2038432.4638061,2905847.07299751,3316537.41503919,1956863.44213911,2255551.95843511,44736.303344713,2494646.4704834,2417509.16158458
"PC (42:0)","PC",0.0496457670550585,5.61991082838416,0.128832466344647,0.719645662263636,0.999190649082423,45609.7631835736,51668.563835149,36406.3426665931,65739.264465273,56099.164497358,38157.883132931,54485.1237564434,63924.0447540436,41270.4035988144,45796.8427811508,8963.7606506363,48726.8596046766,51104.6197295893
"PC (42:1)","PC",0.0468672235374608,6.6005277396443,0.114865155081688,0.734671788207237,0.999190649082423,106075.348114084,95149.2868576312,89795.446350148,117183.87050625,96660.2665482421,78943.5674210287,99376.948150637,131940.329574513,76131.625709458,97390.246521016,13286.000885,96756.5434753305,100972.843675271
"PC (42:10)","PC",-0.026600513310213,8.37455993488496,0.0370150289636513,0.847434451475174,0.999190649082423,291596.955795235,324323.498046791,284009.432052649,438052.986496448,364177.722259568,264838.537552351,392162.181365474,432571.016785252,286377.397308313,335974.863494857,20291.061431885,342384.799301249,340432.118930138
"PC (42:11)","PC",-0.0243456420919264,8.49654058766939,0.0310060172639623,0.860226964209117,0.999190649082423,310048.143616243,346258.084457002,314820.243621791,484827.252441333,398271.538574772,317370.717407283,401462.333420313,476352.18217459,296133.88183604,369461.590957567,21880.181686407,372156.141159159,370845.052542228
"PC (42:2)","PC",0.0905584559656956,6.92065247946551,0.428838625608051,0.512559367842931,0.999190649082423,83733.3867188,155180.671798711,121379.369430562,116233.929351901,165514.729019125,109266.486251865,159049.532226562,116919.849151601,66480.404136617,143910.270507865,15786.661163329,119125.308454902,128408.41726382
"PC (42:3)","PC",0.120180334683796,7.23655161990023,0.755228756837255,0.384825807922657,0.999190649082423,140951.951126101,153215.387329135,133682.512939426,210125.5526728,170653.213653572,114925.94869996,150507.091491692,202701.13371994,119655.310630726,146963.551712033,16507.801269532,146950.60725087,161725.723544207
"PC (42:4)","PC",0.0673643829189111,7.30601693540409,0.23733656852437,0.626136438141925,0.999190649082423,143607.031448331,157001.789108337,138810.533599818,226228.629043553,170245.15457157,124358.727966314,151888.053436243,242395.639312743,117527.787658706,152549.032882709,13524.380783084,157743.848251343,167178.627554322
"PC (42:5)","PC",-0.00518079232448261,7.50977326043141,0.00140394728168758,0.97011083035185,0.999190649082423,152367.526229857,183597.831375041,157213.826644837,263553.041732898,182430.771514893,153651.871948207,200375.05313065,236247.059143573,145290.348419184,194881.596404978,15477.101211553,186089.185809318,187832.599499505
"PC (42:6)","PC",0.0219489190063048,7.9200597674878,0.025200301048244,0.873868973740154,0.999190649082423,250306.808868388,257347.970291088,198944.889144879,311708.963470456,241271.383682183,196728.915863121,265563.044220001,312604.173820481,183638.81571951,268574.779129054,17796.621200557,245421.945750433,251916.003091399
"PC (42:7)","PC",-0.0399950154674698,7.98604515587995,0.0836729277170889,0.772380329895891,0.999190649082423,226118.157105016,259419.00253295,218745.011596677,335414.9647064,253021.421439619,211521.921493564,284371.727340712,357897.914489766,207933.956726058,252051.298828113,16379.601333624,262755.363775643,258543.711476132
"PC (42:8)","PC",-0.100691494950113,8.07636830759514,0.530260000684393,0.466497570319625,0.999190649082423,237875.253753177,274541.795775853,227642.457992507,341953.824218757,263206.798767026,221296.074340923,299596.014495867,390682.841995131,219711.713286914,295182.235748238,20035.241287242,285293.775973415,269044.026101464
"PC (42:9)","PC",0.0811718508136884,8.23971445719961,0.344629440115739,0.557169132730715,0.999190649082423,281200.251342704,314355.724761929,272724.080810965,414346.209228553,324841.003463784,240892.622299187,317224.987136912,392544.151214606,227536.916336072,323345.14903264,19008.521270746,300308.765203883,321493.453921587
"PC (44:0)","PC",0.0165134037525428,3.85024034223974,0.014223201789207,0.905068528375672,0.999190649082423,13985.7609710718,12756.6210594207,13554.0011901855,18168.0010910034,12807.5407104417,10785.1608276426,15208.5408401502,18958.901432033,11984.0009422265,12797.8808364802,7089.0604591369,13946.8969757065,14254.3850044246
"PC (44:1)","PC",-0.0277257187643407,3.94788999449624,0.0401034309577426,0.841278487305885,0.999190649082423,14576.7208290137,16172.6808967632,11912.0409355159,16378.5210495074,16626.0813674901,11803.8409118608,17321.241054533,20565.5215988228,12415.1007919319,14178.9211273106,6773.1004943837,15256.9250968918,15133.2090156581
"PC (44:10)","PC",-0.0556614050198579,5.05158477044426,0.161873297881357,0.687437640835979,0.999190649082423,30458.8018111696,34873.6026916822,28443.261947599,39647.482894901,30622.602519951,27313.68196106,35963.2228240702,42111.643310561,28051.8019714184,35088.123207102,9045.020671844,33705.6946548423,32809.1503730606
"PC (44:12)","PC",0.0592913064912603,5.31366871991379,0.183713698186807,0.668200982288903,0.999190649082423,36753.8418731454,38942.282424907,34190.842391997,50434.7241820894,45657.7827987176,32652.8422699071,43639.222526608,47171.0636978627,31994.6027298125,39610.4828033936,9306.2206916831,39013.6428055168,41195.8947341713
"PC (44:2)","PC",-0.0112500341836892,4.18566911474684,0.00660577665826168,0.935222516407295,0.999190649082423,14149.7208786091,16237.6812362681,16341.2612152136,23771.7220230195,20006.4616661111,15056.2209091157,19180.401557916,23070.4018135042,16471.2011032093,16110.2210693447,6898.5604553227,17977.689290618,18101.3694038443
"PC (44:3)","PC",0.00893524828769525,4.2757173628027,0.00416767575023869,0.948526293680989,0.999190649082423,18678.1013565055,19069.8413162221,14619.8208198617,22562.6814918524,22055.0213928236,14255.7209625229,21016.661598198,26035.9016685304,15651.8812713654,18293.8411254846,7269.3405532828,19050.8013252203,19397.0932754531
"PC (44:4)","PC",0.00611007850691882,4.39436921949312,0.00194917726580002,0.96478524571997,0.999190649082423,21229.6219520597,19986.8810653748,15366.1010780365,26807.6017685142,21856.1612091113,17948.0812492337,20655.3213500926,27486.6619415104,18448.981628412,18839.2614746149,7742.980575561,20675.6615287727,21049.2734146193
"PC (44:5)","PC",-0.0909895177577851,4.45299957825026,0.432226714614387,0.510898351243509,0.999190649082423,19951.4214630023,21427.6411056641,16689.8414535611,28009.9624366386,20658.4415550196,16790.1608352673,21392.1813735908,31258.2018356064,19369.1011810279,23487.7815780771,6595.3404693605,22459.4853607139,21347.4616027771
"PC (44:6)","PC",0.0068172937287279,4.63301948148938,0.00242731409794317,0.960705896547712,0.999190649082423,25319.2614669354,22623.001541138,20131.7612113921,30317.6018867352,26868.681884771,19956.3016204813,26206.6818809397,32164.4221496774,20192.4609756501,24647.5215148925,7272.3805274968,24633.4776283282,25052.0615981943
"PC (44:7)","PC",-0.00752092159495559,4.77321248430067,0.00295470110427232,0.956650607817907,0.999190649082423,24791.4412727419,26898.3019790959,22828.0013198774,37036.642463693,25563.7220535354,19372.9610443131,31455.5422020287,37773.8227309748,21506.4015846195,26329.562255858,8422.240669251,27287.6579635588,27423.6218177887
"PC (44:8)","PC",0.0435095072752451,4.8238470053323,0.0988886410033274,0.753167406336942,0.999190649082423,24903.6019897553,29896.541809028,24656.5621414163,35506.9626617075,29493.8420867414,21793.2015380867,31735.2026062462,35719.442054716,22930.4215087823,26335.042266844,8909.9005813608,27702.661994935,28891.5021377297
"PC (46:0)","PC",-0.0464149005609472,3.06524812333218,0.112105272879894,0.73775992577683,0.999190649082423,8325.2005729739,10070.8206863492,7163.1404418966,7540.9204788215,6795.4404258723,8532.5605468732,7958.7805976799,9735.4005279546,7848.9405517575,6602.460403447,4969.0603752149,8135.62852554244,7979.1045211827
"PC (46:1)","PC",-0.0383543658478072,2.96672443402577,0.0765156251688843,0.782076069141625,0.999190649082423,6704.0004425032,7477.3605041523,6674.8805046076,8389.8405342078,7632.2406005866,7398.9205970787,8256.9005699145,9433.5406188958,5735.3203582764,6580.4403877264,5678.2004280096,7481.02450637836,7375.6645172115
"PC (46:2)","PC",0.0450528642457743,2.98901199526224,0.105595731917219,0.7452151531438,0.999190649082423,8494.0006141709,8737.3605957031,5106.3403739934,8582.1405868552,8414.2406349202,8473.7405662564,7296.3004989624,9620.8204917948,5392.6804199206,6821.4404106148,4449.3402824415,7520.9964775098,7866.81656112856
"PC (48:0)","PC",-0.242020725018386,3.31956972679286,3.04747386385975,0.0808628275099911,0.576234483663097,10563.6008491531,11087.0406913753,6671.1804313657,8915.1405906648,8075.1805839554,11959.6408004826,14979.36099244,9619.760726933,8882.4406471241,7512.100513457,4098.2402839654,10590.6607360873,9062.42862930286
"PC (48:2)","PC",-0.112831308303794,2.97230953828742,0.662103732322748,0.415818227687741,0.999190649082423,9551.6806678816,8868.720703126,6060.1203536959,5710.9003448486,6313.580394739,8120.7005500769,10016.5406188987,8385.8605384861,6073.120395659,6544.0004806559,4602.7003326436,7828.04451675532,7301.00049285822
"PC (50:0)","PC",-0.0821286893929913,3.33929293021016,0.351334483959718,0.553358681478975,0.999190649082423,12921.3608665478,11293.1409797707,6970.1404609747,8584.4606666538,9280.7606849702,10567.7205543453,13970.2208976645,10261.1405753997,8195.6005554181,8411.3605461044,3483.1602554326,10281.2086257864,9809.97273178344
"PC (52:0)","PC",-0.00593921582201314,2.89943574180768,0.00183458046501528,0.965835452834573,0.999190649082423,8670.9404716436,8178.2406539978,5576.5403900131,7729.5804634033,6357.4203720027,7985.5205307024,9383.8806724468,6331.7205543554,6124.6005249036,6376.940547943,3693.4202613835,7240.53256607024,7302.5444702121
"PC (52:4)","PC",-0.0436155942478337,2.71880014010587,0.0988478827357042,0.753216624835939,0.999190649082423,7823.020606997,6724.4604225153,5285.0003509505,5151.120361329,6448.2204704289,7332.4805259752,6675.5805320715,6660.0603446968,6055.0004005424,5229.0804023792,3867.0802421586,6390.44044113302,6286.36444244414
"PCo(32:0)","PC",-0.119294597356805,11.3089022078499,0.744337667370928,0.388274901768132,0.999190649082423,2027141.80725089,2649325.39978024,1954185.88720707,3543340.15100087,2456944.40197754,2078602.78057855,2876132.56237788,3549014.80023202,2437307.03186031,2592332.99615466,87397.02532961,2706678.03424068,2526187.52944332
"PCo(32:1)","PC",-0.0904281408810197,11.3044215451803,0.427748242280359,0.513095924936646,0.999190649082423,2172277.26660151,2557218.71600342,1982085.024353,3389415.90686035,2619364.4445801,2245009.36206044,2767836.09045409,3439086.5030512,2431012.83569334,2466679.74023431,88619.705993625,2669924.90629868,2544072.27167968
"PCo(32:2)","PC",-0.101695277587961,11.2862878527449,0.540958179510199,0.462035896889754,0.999190649082423,2284944.61151113,2282918.01452636,1995480.76007077,3463846.39892577,2474261.33581545,2250368.6943969,2817906.68749994,3383207.46582086,2320897.36499034,2459962.73895258,95476.506897022,2646468.59033212,2500290.2241699
"PCo(32:3)","PC",-0.0853382672836739,11.2921726749201,0.380957373392448,0.537091311197969,0.999190649082423,2251541.15905752,2345991.12548846,1917748.01208494,3420942.65844725,2696584.61450192,2232444.66613764,2774029.79473885,3497368.30236753,2268156.58203132,2444500.08044435,99561.126953168,2643299.88514394,2526561.51391602
"PCo(34:0)","PC",0.196907296252098,11.3426988261558,2.02693164120137,0.154532321623425,0.763481470198901,2435185.88684079,2944486.57666025,2120813.66302493,3896536.4423823,3019429.59881588,1941782.98883054,2533535.84991457,3379823.95812952,2225400.7721557,2322247.01104743,80121.305480993,2480558.11601555,2883290.43354483
"PCo(34:1)","PC",0.105931467422457,11.0478262913816,0.586952748175236,0.443599897181508,0.999190649082423,1937376.90039056,2180628.07214359,1754393.7912598,3154623.75177005,2370794.81079099,1625185.76232905,2147555.00488272,2733255.63537596,1919102.59991446,2015038.84271236,77213.864532377,2088027.56904291,2279563.465271
"PCo(34:2)","PC",0.0870231955520936,11.1031823277472,0.396145983351742,0.529086373922617,0.999190649082423,1957448.59948725,2236576.40710453,1821160.38488762,3311294.94738782,2447977.83905013,1688334.33819574,2113194.11486829,3095117.4904174,1985039.74755867,2048283.61676022,74231.965545691,2185993.86156006,2354891.63558347
"PCo(34:3)","PC",0.103340592389746,11.110092672866,0.558598965057172,0.454825292217017,0.999190649082423,2109481.93170166,2288591.13470458,1838017.75439459,3163784.72546383,2478196.56768789,1680215.71246354,2262790.57769758,2955115.62530518,2012225.72100822,1997268.41693107,92873.167602589,2181523.21068112,2375614.42279051
"PCo(34:4)","PC",0.100393126090023,11.2059622743238,0.527195796676097,0.467788196537978,0.999190649082423,2322757.53924569,2405609.25061029,2009920.84930421,3477346.17199754,2455804.81353749,1852996.94500724,2301353.04321288,3339567.05956974,2024600.48754892,2153589.51452633,104210.287841699,2334421.40997302,2534287.72493904
"PCo(36:0)","PC",0.37480627137639,13.6340208457493,7.32915657293051,0.00678448827115994,0.190876856107599,12763224.382812,15349332.5385742,12451319.8769527,18850037.203125,15207644.1396484,9122439.23779315,12139877.3466802,14711306.5356446,9840953.77880881,10994476.113769,246550.79638677,11361810.6025392,14924311.6282225
"PCo(36:1)","PC",0.349918009607818,13.3567114448514,6.39040675386787,0.0114738733674345,0.260196860343507,10270525.419922,10745799.7753902,10791637.6020511,16478155.762696,12849541.2495123,6952397.11523447,9597248.38281267,13177764.2392574,8854868.0952144,8750404.60009776,212443.95556644,9466536.48652334,12227131.9619143
"PCo(36:2)","PC",0.365502876450326,13.1802834767066,6.97077213008925,0.00828517388222247,0.213843194856673,9271092.41406303,10786041.6362304,8871251.74462892,14100805.9521485,11297188.0114752,6548140.49414041,8190078.64257854,11765559.6704102,7584422.56152353,7518557.54052718,220475.87646486,8321351.78183597,10865275.9517092
"PCo(36:3)","PC",0.359982789168378,13.1878137922498,6.76234605511127,0.00931012798995322,0.236224772897627,9212339.02685529,10670230.4780279,8558935.46289063,14782734.0541997,11315200.6411134,6773232.34570265,8818158.73974613,11148861.8447261,7311830.91357382,7865316.96435556,224001.07568364,8383480.16162085,10907887.9326174
