"lipid","type","logFC","logCPM","LR","PValue","FDR","SolventBlank","5A","5C","5D","5E","4A","4C","4D","4E","mean1","mean2"
"PI (32:3)","PI",0.0950186307731508,5.4622164974752,0.0885183010037167,0.766069347927081,0.999955892769757,34578.142456044,45559.663330096,39573.422302223,42499.202880856,40479.222991945,38284.862609878,41276.54260254,41295.142852796,41017.1828003,40468.4327163785,42027.87787628
"PI (32:4)","PI",0.000934562332997762,4.78313763424236,8.56339295296493e-06,0.997665131757257,0.999955892769757,24364.701690673,24372.381652837,25780.281890865,23361.801589966,28052.222045892,22137.461593633,26862.402069089,27472.881958,24945.381805411,25354.5318565332,25391.67179489
"PI (32:5)","PI",0.0023089540017916,4.8118931803688,5.2271623651734e-05,0.994231415308704,0.999955892769757,23404.221710205,26372.721832279,25439.361785891,26475.742034916,28110.101928709,26038.441741951,26239.14172363,27697.781921381,22275.981506345,25562.8367233267,26599.4818954487
"PI (34:0)","PI",0.0667666704384224,9.66345469209908,0.0437196076563851,0.834376152457359,0.999955892769757,879534.4248051,693369.2666013,696736.2490234,669018.9726559,824296.8808594,670761.0664064,799791.6367186,735930.6640624,686594.9482423,723269.578857425,720855.342285
"PI (34:1)","PI",0.225663519684688,10.4170958184051,0.498974559013732,0.479951038884779,0.999955892769757,1578428.7656251,1249343.4042974,1212401.3378906,1157380.7265628,1176645.4472655,1152550.1386721,1260470.6484376,1220419.0859377,1192484.9882813,1206481.21533217,1198942.72900408
"PI (34:2)","PI",0.0704432846587663,8.67533830010332,0.0486660177075464,0.82540097528315,0.999955892769757,309999.20068359,420106.65087901,379418.22460932,374663.54638667,368011.82714839,362147.42431645,387441.94580094,381564.04736323,401231.00830096,383096.106445395,385550.062255848
"PI (34:3)","PI",0.0918169601126453,6.85137303592264,0.0826672058931308,0.773714915277879,0.999955892769757,63364.68463134,132926.54809574,124767.40856927,109855.547973577,102105.026184091,106084.66674802,106031.90808115,108254.527038585,108488.9475097,107215.012344364,117413.63270567
"PI (34:4)","PI",0.014748135800278,5.35007053752641,0.00213283714260726,0.963164671171891,0.999955892769757,26133.701812752,42219.102996834,39826.522399921,38435.262878436,35928.322372434,38474.922485342,41259.202697755,37231.382446277,39390.802581794,39089.077552792,39102.3026619063
"PI (34:5)","PI",-0.0861879419742119,5.58297618762134,0.0728333651103128,0.787255210052402,0.999955892769757,30079.662231439,45526.303192171,46613.983886732,43079.643524162,45101.163238515,39499.94311522,44481.523040773,56007.42343136,48372.123596166,47090.2532958798,45080.273460395
"PI (34:6)","PI",-0.0446846592126952,5.81810229390601,0.0195802076887617,0.888715854678441,0.999955892769757,45134.883178728,49289.223388666,55774.863830573,48549.44335936,54728.363891604,50258.003784174,55898.383789047,57043.883789036,50494.663513176,53423.7337188582,52085.4736175507
"PI (36:0)","PI",-0.238555030412958,8.32922664361932,0.557531832592304,0.455256417568823,0.999955892769757,224776.13500976,266587.75878906,293431.35839839,275351.78027337,444773.71630868,275281.83740245,314188.04345705,285886.50048828,284395.61914058,289938.00012209,320036.153442375
"PI (36:1)","PI",0.00434733565307902,9.39581058273712,0.00018537036703492,0.989137074551426,0.999955892769757,475161.89257813,650080.7265624,657879.446289,626973.7441407,606251.8642578,623386.4189454,684778.945313,626867.484375,637617.8476563,643162.674072425,635296.445312475
"PI (36:2)","PI",0.0272783525375034,9.65327682170175,0.00729836168102338,0.931919186539166,0.999955892769757,555242.06152327,802267.6640627,798179.6132811,747074.4902346,737325.3076171,760845.3544919,786104.1582032,721227.5292973,772514.5537111,760172.898925875,771211.768798875
"PI (36:3)","PI",0.0491738014911089,7.75304620486803,0.0237151625464378,0.877611879483181,0.999955892769757,147306.72973632,233029.51684575,211887.49414066,195097.65380863,188537.85253919,191363.2736816,221612.01391596,202154.59545895,200368.07275387,203874.488952595,207138.129333558
"PI (36:4)","PI",-0.0407439326801943,6.95818137961795,0.0162807860286307,0.898468551617511,0.999955892769757,57518.063903808,140529.88940428,131409.72900393,118128.508239708,115508.16772454,113822.42675777,129434.14892576,120899.60900865,111740.00817873,118974.048217727,126394.073593115
"PI (36:5)","PI",0.111593984887097,5.71443013359467,0.122091534416541,0.726777030276006,0.999955892769757,31195.442169192,60350.084533714,56042.88433845,49902.043945319,47402.483825683,42302.522857665,54372.084197969,47713.90359497,47858.243103047,48061.6884384127,53424.3741607915
"PI (36:6)","PI",0.00258531708009192,6.36905646452117,6.55499081148037e-05,0.9935401659627,0.999955892769757,41649.242858856,93770.726257293,85775.865295392,78486.944946285,75180.625976593,76314.36614981,85876.847412114,74997.82543943,77522.266296324,78677.8263244195,83303.5406188908
"PI (36:7)","PI",-0.0467271712753063,7.46565185896447,0.0214138410397027,0.883657183179594,0.999955892769757,141123.3491211,159635.73168947,164833.63085934,153638.41137695,181874.61230467,152508.61181642,168680.39331053,177054.6120606,163137.15039063,165345.191894545,164995.596557607
"PI (36:8)","PI",0.015969146813421,8.8336182629397,0.00250122183750534,0.960112652841241,0.999955892769757,376601.44531255,425181.47070309,413420.99365238,408213.39404319,416710.7294922,401040.54785171,453047.41210924,441227.15039076,436744.61132834,433014.930420013,415881.646972715
"PI (38:0)","PI",-0.0684409921459431,6.31664868298813,0.045933942555564,0.830295921485177,0.999955892769757,62406.984374972,71683.04528812,74006.28540038,68895.58447265,80970.76562498,71781.144958495,79863.405151368,76059.20605469,74117.84521486,75455.4003448533,73888.9201965325
"PI (38:1)","PI",0.0438485186743013,6.35001144660566,0.0188554224761361,0.890781776321738,0.999955892769757,60724.28430176,79076.22570796,78404.08557127,76008.42504884,73776.84545897,72264.404663088,78237.765014641,78198.98608398,79151.52587888,76963.1704101473,76816.39544676
"PI (38:2)","PI",0.0302779038968155,6.2342401306083,0.00899046657514191,0.924459333013102,0.999955892769757,51202.723266579,79005.725219674,75022.4250488,66970.604553212,70193.085083006,64208.924133282,75848.785644485,71056.685058582,71617.265075685,70682.9149780085,72797.959976173
"PI (38:3)","PI",0.0834097218217231,6.14390468454824,0.0682193623345597,0.79394724969973,0.999955892769757,37028.622680655,74201.604858468,80295.165161109,70999.56518552,61513.30529785,63173.044860841,70135.604309039,63802.263854967,68627.745056153,66434.66452025,71752.4101257367
"PI (38:4)","PI",0.0580948590705087,6.30962836905469,0.0330970200183174,0.855640906599909,0.999955892769757,31357.902099607,91705.565917962,93031.846160883,80782.405700754,70779.304687489,68721.825256284,81630.00610348,74366.885742157,71822.024688729,74135.1854476625,84074.780616772
"PI (38:5)","PI",0.00236289622272674,5.29090686773099,5.47481835724284e-05,0.994096345190373,0.999955892769757,24986.621887204,39563.682830822,40215.282806387,35243.042541506,34564.622680665,31966.342529304,40014.622589123,40833.162750247,38349.602844227,37790.9326782253,37396.657714845
"PI (38:6)","PI",0.000871555159709974,5.65418620760256,7.44899864457693e-06,0.997822348042807,0.999955892769757,39646.922424295,48888.783447265,49467.92382814,42355.262969986,49129.783569316,42850.223022465,48592.583587644,50784.423156733,45326.563293454,46888.448265074,47460.4384536767
"PI (38:7)","PI",0.104212504462687,6.84529454079369,0.106489229459044,0.744177056727929,0.999955892769757,81964.62561036,147465.77087405,102599.34741216,95595.86779786,101496.60705566,115830.0476074,100076.84741213,102441.04748533,104768.46789554,105779.1026001,111789.398284933
"PI (38:8)","PI",0.0277354212109367,8.50520411118737,0.00754486035384616,0.930781876108816,0.999955892769757,300368.98144533,323969.00219737,346057.10156257,334945.10449225,334812.36279302,327928.78393562,356523.86669928,344252.00488287,335439.06542966,341035.930236858,334945.892761303
"PI (38:9)","PI",0.0965968913966804,6.40620536078449,0.0914935704249729,0.76228690825522,0.999955892769757,71321.46520995,79674.54565428,81695.74572753,78262.70654295,77614.365417491,74634.50573732,78878.64514161,78369.24560546,80230.88598629,78028.32061767,79311.8408355627
"PI (40:0)","PI",0.0980062408865152,7.70469541151735,0.0941896501062729,0.758916959128739,0.999955892769757,72219.28466794,462480.91149896,129350.48852544,130531.35034182,137676.35083005,297997.69738772,128649.02746579,203473.67431637,177127.13427731,201811.883361797,215009.775299067
"PI (40:1)","PI",0.130142716722862,5.97508299255552,0.166042027652793,0.683653608769697,0.999955892769757,52946.023559544,59073.42443849,59536.04443361,60483.62414548,57449.30395509,54300.583801251,56416.804077145,57479.42382812,61702.944213872,57474.938980097,59135.5992431675
"PI (40:10)","PI",-0.061662023132347,5.29165885763886,0.0372805133370093,0.84689504417099,0.999955892769757,24737.181579588,36331.242492676,36521.902862527,38337.88290405,41989.642547587,30708.142456058,37250.42276002,39589.702972404,39866.803161614,36853.767837524,38295.16770171
"PI (40:2)","PI",-0.00349447879892993,5.0717319870975,0.000119736236570134,0.991269397878834,0.999955892769757,28999.441925056,29709.341979993,30059.841827403,30908.502166737,33635.522644036,30341.802368159,34244.182373028,29840.602264404,29897.202178941,31080.947296133,31078.3021545422
"PI (40:3)","PI",-0.0257579339722102,4.78491658195192,0.00650499041165631,0.935717501390375,0.999955892769757,24148.221618661,23755.601745612,26890.001861571,22829.061920173,24801.101684565,26127.842010499,28525.80200195,26690.941864006,24094.641754159,26359.8069076535,24568.9418029803
"PI (40:4)","PI",0.237479302494959,5.1139393837823,0.552364174153922,0.457353299731132,0.999955892769757,39220.243225091,29472.342041022,33609.382293686,29401.142089856,30944.722106927,27204.562042232,30256.422241206,32168.802429209,31648.102416997,30319.472282411,30856.8971328727
"PI (40:5)","PI",0.469180833887746,5.62000801318776,2.1492133773155,0.142642955672184,0.999955892769757,91276.387878367,34849.722412126,35887.422821031,34316.122680669,38092.742584229,35902.062637327,46335.022796624,38617.722747801,39845.002685562,40174.9527168285,35786.5026245138
"PI (40:6)","PI",0.829200172531657,6.50185895828682,6.65239133224259,0.00990228367990021,0.75770396280987,230623.258026089,59009.344421371,54033.283447261,55488.304321276,58408.803405723,55024.464050321,81796.826019253,63027.00372315,56570.243743884,64104.634384152,56734.9338989078
"PI (40:7)","PI",0.0134356467748509,6.71726837628726,0.00177040154105335,0.966438000997721,0.999955892769757,85181.66687013,95813.58630369,102164.48767093,91759.26586915,95426.58691404,92197.34606932,108131.40771482,99593.34667967,100638.38720705,100140.121917715,96290.9816894525
"PI (40:8)","PI",0.0300786281388621,8.79407648380859,0.00887358029694951,0.924950536502259,0.999955892769757,363482.34570318,410972.88867208,414516.26904297,402331.26904291,401894.40698234,405932.00976554,420347.37011708,430923.94921896,419914.15039053,419279.369873027,407428.708435075
"PI (40:9)","PI",0.0275335729240488,5.72303544778894,0.00743411683617978,0.931290479157117,0.999955892769757,44807.783142089,45919.743408181,48576.282775854,48394.803832998,46733.923156712,48829.383361786,51168.543518071,49794.463806152,52122.80364988,50478.7985839723,47406.1882934363
"PI (42:0)","PI",0.0641306475307291,5.4156830811641,0.0403261486507062,0.840844237352423,0.999955892769757,35859.662567148,39415.082641572,40279.162750251,40863.182739249,41765.662780728,37204.562744147,39874.042572033,40392.422943118,36948.902709938,38604.982742309,40580.77272795
"PI (42:1)","PI",0.040468377975883,5.3264226899542,0.0160583139984851,0.899160905195159,0.999955892769757,35392.622558599,35654.402557369,35969.262420643,36453.362731931,34527.142456055,35238.302703835,42181.483123772,37432.422424306,38483.862792955,38334.017761217,35651.0425414995
"PI (42:10)","PI",-0.0191113815326134,4.52690091948046,0.00358077633116238,0.952283395128432,0.999955892769757,19955.241333006,20487.801269524,19136.901336671,21868.941528323,21174.761581417,21846.361511234,22701.141616818,22602.121795651,20497.621475222,21911.8115997312,20667.1014289837
"PI (42:11)","PI",-0.105960646157086,4.4530197059266,0.110046621541898,0.74009106409372,0.999955892769757,17556.881301876,19638.24136353,18278.721176148,19705.14138794,21548.10159302,20898.501640322,20828.861465443,23005.161727896,19646.141311646,21094.6665363267,19792.5513801595
"PI (42:3)","PI",-0.19664031599194,6.10932281116405,0.378915698438504,0.538184108155302,0.999955892769757,35274.482650758,66262.724151712,54615.823318476,77198.346252447,81594.565643309,60901.663635223,52331.303924549,85550.865936304,60555.003204353,64834.7091751073,69917.864841486
"PI (42:4)","PI",-0.133107717265931,4.29493513721546,0.173624752829141,0.67691026386509,0.999955892769757,16353.741195679,15837.800987246,17189.781204227,17027.4613037099,18041.961303708,17816.481307986,22079.521545401,20036.221359255,18054.841270447,19496.7663707722,17024.2511997227
"PI (42:5)","PI",0.101022678713425,4.39989343457225,0.100028461874558,0.751795481360809,0.999955892769757,20510.961456295,18505.741195672,18757.721389772,18796.941375732,19016.401336665,18357.201095587,19734.461288451,19557.361465448,20503.821548455,19538.2113494852,18769.2013244602
"PI (42:6)","PI",-0.0182047683131593,4.81866904189257,0.00324938574851785,0.954542499756369,0.999955892769757,23651.98168945,25685.201965329,25994.302001957,24549.041778562,24633.321472179,25451.901947021,28275.101989743,29650.902130113,25540.961730959,27229.716949459,25215.4668045068
"PI (42:7)","PI",0.067734356908198,6.83196813984403,0.0449922845112951,0.832018216373276,0.999955892769757,98001.32653808,105178.62744142,107565.88757323,104705.50769043,102137.50732424,106089.44714354,109406.8470459,104935.16735839,102853.40698241,105821.21713256,104896.88250733
"PI (42:8)","PI",0.0800686768223159,9.04447969056043,0.0628726829509105,0.802011840503504,0.999955892769757,448310.51318352,489279.73339852,501194.91845706,489240.77661151,474955.91308571,471567.17382807,509449.15624973,487606.75341788,490712.33544937,489833.854736262,488667.8353882
"PI (42:9)","PI",-0.0324756188752132,5.08403697155688,0.0103411096778103,0.919001750161077,0.999955892769757,28449.582153324,30512.822357169,30461.42214966,29681.941955577,33264.12265014,31704.322174077,33639.122222893,31272.822143557,31243.461944572,31964.9321212747,30980.0772781365
"PI (44:0)","PI",0.0171130360899289,4.44757334346707,0.0028710161408938,0.95726830624912,0.999955892769757,18998.781417842,19575.861480713,19447.901275634,19829.601455684,20204.801406865,18614.701263426,21330.181289678,22133.201538081,20054.6013031,20533.1713485712,19764.541404724
"PI (44:1)","PI",0.00593327412328907,4.45842058491734,0.000345122667795295,0.985178170140228,0.999955892769757,19484.581390379,18925.641342157,19210.581298829,20222.821350094,20401.96153259,19337.261352533,23432.901672358,19864.78158569,20565.361335754,20800.0764865838,19690.2513809175
"PI (44:10)","PI",0.00874417926455091,3.97574723201343,0.000749435524859621,0.978159983803063,0.999955892769757,14435.860954281,13159.7810592667,13272.020980835,14440.261009214,13787.000930784,14405.081115723,14639.001052856,16190.361114497,15359.541152954,15148.4961090075,13664.7659950249
